ITEM_ID;ITEM_DESC;LEN_MM;WID_MM;DEP_MM;WT_KG;QTY_PER_BOX;BOXES_ON_HAND;DEMAND
22636310;SYNTH_PART_22636310;39.5;39.5;39.5;0.084;1;1;4
62475588;SYNTH_PART_62475588;152.4;131.0;72.9;0.839;1;5;25
77335257;SYNTH_PART_77335257;97.8;97.8;97.8;1.278;2;1;7
22919122;SYNTH_PART_22919122;40.5;40.5;33.8;0.076;1;7;1
98235014;SYNTH_PART_98235014;144.3;136.0;41.1;1.1;1;9;5
57846751;SYNTH_PART_57846751;77.8;77.8;77.8;0.643;1;2;12
86774767;SYNTH_PART_86774767;142.1;142.1;110.8;0.262;1;5;3
90895702;SYNTH_PART_90895702;377.9;94.5;94.5;4.58;1;1;1
21065475;SYNTH_PART_21065475;535.2;399.9;84.6;5.406;1;1;7
24324297;SYNTH_PART_24324297;598.1;496.7;198.1;11.536;1;1;7
14315841;SYNTH_PART_14315841;470.5;189.7;115.7;3.37;1;1;6
34128610;SYNTH_PART_34128610;722.9;304.5;60.9;7.298;1;4;1
54876024;SYNTH_PART_54876024;265.9;132.7;36.4;1.753;1;132;1
31582274;SYNTH_PART_31582274;135.7;135.7;111.0;0.133;1;4;15
36018015;SYNTH_PART_36018015;381.2;263.0;120.8;5.894;1;1;3
77974240;SYNTH_PART_77974240;101.2;101.2;34.1;0.154;3;1;53
37483099;SYNTH_PART_37483099;586.6;185.9;77.1;4.836;1;1;2
43820208;SYNTH_PART_43820208;206.8;185.9;37.2;0.261;1;1;8
89791563;SYNTH_PART_89791563;160.4;109.4;98.4;1.142;2;5;2
90480428;SYNTH_PART_90480428;85.1;66.8;51.0;0.396;1;3;4
57869721;SYNTH_PART_57869721;233.4;129.9;41.0;1.697;1;11;0
42422169;SYNTH_PART_42422169;233.4;184.2;78.6;2.567;1;1;0
31596488;SYNTH_PART_31596488;165.4;101.6;81.9;1.878;1;7;9
60815927;SYNTH_PART_60815927;152.7;78.2;71.0;0.408;1;14;2
81686611;SYNTH_PART_81686611;134.5;86.9;64.9;1.036;1;7;14
80777410;SYNTH_PART_80777410;119.0;94.1;41.5;0.633;1;1;5
25664469;SYNTH_PART_25664469;344.4;273.6;54.7;3.489;1;16;3
82945957;SYNTH_PART_82945957;279.0;246.4;83.4;7.825;2;1;61
52028841;SYNTH_PART_52028841;57.7;57.7;57.7;0.262;1;2;1
11788354;SYNTH_PART_11788354;196.8;137.3;73.4;1.963;1;1;4
80802833;SYNTH_PART_80802833;280.4;280.4;111.6;7.841;1;9;1
97334476;SYNTH_PART_97334476;48.9;48.9;48.9;0.159;3;2;0
87240533;SYNTH_PART_87240533;203.6;92.8;92.8;0.6;1;2;15
13723298;SYNTH_PART_13723298;179.0;73.4;73.4;1.316;1;15;4
40752634;SYNTH_PART_40752634;185.7;157.6;89.6;2.557;1;1;2
46902509;SYNTH_PART_46902509;476.9;119.2;119.2;1.772;1;13;1
52830114;SYNTH_PART_52830114;43.0;43.0;43.0;0.109;1;1;3
71645516;SYNTH_PART_71645516;310.1;120.5;57.3;2.921;1;1;9
24697489;SYNTH_PART_24697489;267.6;154.5;92.3;0.455;1;1;1
48650565;SYNTH_PART_48650565;532.6;453.9;90.8;4.858;1;10;10
81260863;SYNTH_PART_81260863;130.1;77.8;47.6;0.243;1;2;13
94666053;SYNTH_PART_94666053;36.7;36.7;36.7;0.068;1;1;1
20178548;SYNTH_PART_20178548;408.3;139.7;139.7;2.397;1;14;14
77292576;SYNTH_PART_77292576;104.1;104.1;98.4;1.455;1;20;1
61993244;SYNTH_PART_61993244;410.0;102.5;95.1;5.454;2;1;1
66215249;SYNTH_PART_66215249;365.4;201.7;189.4;6.454;1;1;2
88492273;SYNTH_PART_88492273;725.4;362.9;145.8;4.652;1;1;0
34951618;SYNTH_PART_34951618;223.3;84.4;84.4;0.922;1;3;2
78373336;SYNTH_PART_78373336;115.7;115.7;48.2;0.776;1;5;1
77658019;SYNTH_PART_77658019;64.2;64.2;35.3;0.199;1;2;7
45152071;SYNTH_PART_45152071;250.9;97.0;94.7;1.338;1;12;0
91068643;SYNTH_PART_91068643;307.5;307.5;61.5;1.067;5;2;1
21637629;SYNTH_PART_21637629;93.7;78.6;40.0;0.402;1;6;3
19403654;SYNTH_PART_19403654;166.2;74.0;74.0;1.242;2;2;1
94654620;SYNTH_PART_94654620;169.7;114.0;85.7;1.167;1;9;1
55985464;SYNTH_PART_55985464;510.9;428.1;91.1;7.549;1;1;0
30808751;SYNTH_PART_30808751;211.8;110.9;66.7;1.894;1;1;2
53997651;SYNTH_PART_53997651;380.0;95.0;95.0;4.679;1;1;1
25890755;SYNTH_PART_25890755;229.8;70.2;70.2;1.545;1;1;9
70161863;SYNTH_PART_70161863;141.7;89.6;89.6;0.875;1;30;101
23079576;SYNTH_PART_23079576;115.3;89.4;53.5;0.487;1;6;0
77357947;SYNTH_PART_77357947;579.2;418.4;156.5;10.58;1;1;1
29380250;SYNTH_PART_29380250;73.9;64.8;41.7;0.273;1;2;24
49231371;SYNTH_PART_49231371;155.5;115.8;51.7;1.271;1;12;1
29795417;SYNTH_PART_29795417;267.4;116.6;69.9;2.291;2;15;7
86659852;SYNTH_PART_86659852;394.1;275.7;133.1;1.324;1;1;12
68136094;SYNTH_PART_68136094;726.0;444.7;88.9;5.821;4;1;9
21832639;SYNTH_PART_21832639;171.4;104.3;92.0;1.444;2;2;1
21272673;SYNTH_PART_21272673;235.6;79.6;61.4;0.981;1;18;1
82323698;SYNTH_PART_82323698;139.0;121.1;54.1;0.465;1;1;2
79102412;SYNTH_PART_79102412;175.5;108.9;50.3;1.312;2;1;13
36636161;SYNTH_PART_36636161;59.0;59.0;59.0;0.28;1;1;24
68930834;SYNTH_PART_68930834;238.8;107.4;98.2;0.164;1;5;4
83760191;SYNTH_PART_83760191;282.8;83.4;83.4;1.529;4;3;4
66980795;SYNTH_PART_66980795;130.6;115.7;91.1;1.306;1;20;0
62189663;SYNTH_PART_62189663;959.7;625.3;261.5;10.174;2;11;1
65662770;SYNTH_PART_65662770;250.1;194.9;72.9;0.713;1;1;6
13598212;SYNTH_PART_13598212;528.2;447.1;165.7;3.515;1;1;0
94754349;SYNTH_PART_94754349;559.6;139.9;139.9;8.196;1;1;0
39843690;SYNTH_PART_39843690;297.8;156.0;150.8;4.361;1;4;0
56198897;SYNTH_PART_56198897;56.9;56.9;56.9;0.252;2;11;3
15616658;SYNTH_PART_15616658;166.3;89.9;66.8;1.362;1;1;5
79318783;SYNTH_PART_79318783;172.4;108.2;54.5;0.368;1;3;9
87649482;SYNTH_PART_87649482;612.2;443.1;211.7;5.999;4;4;1
64937307;SYNTH_PART_64937307;195.9;157.2;55.5;2.105;3;1;1
95609176;SYNTH_PART_95609176;192.0;168.2;84.1;1.071;1;4;2
51321904;SYNTH_PART_51321904;448.5;289.9;185.4;1.563;1;4;0
59668973;SYNTH_PART_59668973;579.1;275.3;157.5;4.366;1;18;19
51481940;SYNTH_PART_51481940;225.8;149.0;85.9;1.216;1;1;2
93726289;SYNTH_PART_93726289;120.1;115.1;82.3;0.827;1;1;1
69469033;SYNTH_PART_69469033;714.5;178.6;91.7;2.665;1;24;14
51344116;SYNTH_PART_51344116;554.2;458.5;102.3;2.669;1;1;20
77712250;SYNTH_PART_77712250;366.9;344.7;153.1;8.365;1;1;8
78306113;SYNTH_PART_78306113;524.7;197.7;169.4;1.237;1;11;4
75649923;SYNTH_PART_75649923;77.2;77.2;44.0;0.357;1;1;1
46099322;SYNTH_PART_46099322;419.2;225.5;193.0;3.798;1;1;3
92472649;SYNTH_PART_92472649;58.5;58.5;56.6;0.264;1;1;7
10063706;SYNTH_PART_10063706;233.9;90.5;63.5;0.512;1;10;71
64978245;SYNTH_PART_64978245;604.2;199.1;90.5;5.327;2;12;2
35829634;SYNTH_PART_35829634;182.0;151.4;103.1;2.526;1;1;12
71987601;SYNTH_PART_71987601;248.5;72.1;72.1;0.621;1;1;0
34000419;SYNTH_PART_34000419;107.9;65.7;65.7;0.637;3;2;1
93923282;SYNTH_PART_93923282;83.5;83.5;52.4;0.145;1;3;2
24996442;SYNTH_PART_24996442;186.4;93.3;38.9;0.924;1;28;3
75765362;SYNTH_PART_75765362;278.3;118.3;107.7;2.753;1;1;0
72943248;SYNTH_PART_72943248;782.1;195.5;131.0;10.044;1;7;1
42098489;SYNTH_PART_42098489;123.0;119.8;107.3;2.122;1;2;0
34758686;SYNTH_PART_34758686;433.4;370.8;141.0;7.258;2;93;2
16646917;SYNTH_PART_16646917;142.5;77.4;59.7;0.174;2;5;5
51736949;SYNTH_PART_51736949;260.1;178.1;38.5;1.248;1;1;3
30051248;SYNTH_PART_30051248;137.7;114.2;55.8;1.197;1;18;24
39962745;SYNTH_PART_39962745;105.5;84.0;56.2;0.167;9;1;4
22737880;SYNTH_PART_22737880;80.9;69.9;62.1;0.48;1;24;146
85227029;SYNTH_PART_85227029;172.6;80.9;80.9;0.182;1;2;4
99297751;SYNTH_PART_99297751;328.0;146.0;70.0;4.576;2;1;0
23067536;SYNTH_PART_23067536;240.4;170.5;38.4;0.698;7;4;1
89895212;SYNTH_PART_89895212;383.6;305.4;202.6;5.545;1;18;1
76379461;SYNTH_PART_76379461;330.9;139.9;139.9;6.206;1;1;22
26025277;SYNTH_PART_26025277;147.4;84.8;84.8;0.35;2;55;7
90504723;SYNTH_PART_90504723;389.0;250.3;104.4;6.774;1;3;0
39926553;SYNTH_PART_39926553;320.3;96.1;44.8;1.883;1;1;23
46915323;SYNTH_PART_46915323;401.0;311.3;80.4;1.883;1;1;85
89717157;SYNTH_PART_89717157;700.1;175.0;109.5;7.34;1;1;0
79798713;SYNTH_PART_79798713;272.4;272.4;121.2;2.286;1;9;2
63562846;SYNTH_PART_63562846;163.0;143.9;77.2;1.564;9;1;105
91744174;SYNTH_PART_91744174;789.6;203.8;57.3;12.578;7;13;7
93277463;SYNTH_PART_93277463;168.4;76.6;76.6;1.35;5;1;4
96479103;SYNTH_PART_96479103;152.1;105.5;98.6;1.954;1;2;1
14255762;SYNTH_PART_14255762;63.7;63.7;63.7;0.353;1;1;9
97511512;SYNTH_PART_97511512;224.0;138.0;102.0;0.944;1;1;1
68192971;SYNTH_PART_68192971;126.7;126.7;83.5;0.641;1;1;3
87275931;SYNTH_PART_87275931;152.1;101.5;86.1;1.353;1;1;5
55834081;SYNTH_PART_55834081;88.0;88.0;43.7;0.462;6;1;17
92563872;SYNTH_PART_92563872;77.6;77.6;77.6;0.638;1;1;4
40318715;SYNTH_PART_40318715;650.0;333.2;201.2;2.847;2;1;13
61276203;SYNTH_PART_61276203;434.7;190.1;45.6;5.146;1;2;4
13078969;SYNTH_PART_13078969;84.6;68.7;53.2;0.422;1;3;1
21671199;SYNTH_PART_21671199;266.4;148.0;108.7;1.18;1;1;0
13925132;SYNTH_PART_13925132;457.7;346.6;151.7;3.205;1;4;3
18376913;SYNTH_PART_18376913;506.9;333.7;137.1;1.503;1;3;3
98057117;SYNTH_PART_98057117;253.5;65.1;65.1;0.803;1;4;15
73780450;SYNTH_PART_73780450;87.4;87.4;72.0;0.75;4;41;1
28091719;SYNTH_PART_28091719;219.7;68.7;68.7;1.414;2;1;0
24067084;SYNTH_PART_24067084;96.7;96.7;93.6;1.195;1;3;9
82357867;SYNTH_PART_82357867;202.4;95.5;63.8;1.683;1;160;20
82486845;SYNTH_PART_82486845;84.4;84.4;84.4;0.82;1;4;6
54569870;SYNTH_PART_54569870;688.0;307.6;162.9;2.234;1;1;6
60174607;SYNTH_PART_60174607;99.5;99.5;87.3;1.179;1;14;0
34076196;SYNTH_PART_34076196;455.6;113.9;113.9;1.312;1;54;4
35601472;SYNTH_PART_35601472;409.6;170.5;107.6;5.127;1;16;1
78980894;SYNTH_PART_78980894;458.6;158.9;158.9;7.914;1;1;1
47822530;SYNTH_PART_47822530;266.7;160.9;61.7;2.658;1;1;0
26723457;SYNTH_PART_26723457;166.7;122.6;67.0;0.663;1;11;6
29743275;SYNTH_PART_29743275;239.6;107.9;47.0;1.66;1;1;0
25403163;SYNTH_PART_25403163;173.7;130.0;115.7;2.687;12;3;7
75761612;SYNTH_PART_75761612;95.6;80.7;38.8;0.409;1;1;1
76048876;SYNTH_PART_76048876;339.2;331.8;93.2;6.236;1;267;0
54137144;SYNTH_PART_54137144;229.5;158.9;42.9;0.207;1;8;8
87502737;SYNTH_PART_87502737;201.4;192.9;90.6;2.018;1;5;4
59628327;SYNTH_PART_59628327;171.4;66.8;66.8;1.042;1;1;5
61047615;SYNTH_PART_61047615;435.7;309.0;165.2;5.063;1;1;10
89742946;SYNTH_PART_89742946;359.0;202.9;151.4;7.259;1;4;1
72312161;SYNTH_PART_72312161;160.8;64.9;37.1;0.102;1;8;14
61881526;SYNTH_PART_61881526;328.0;164.9;50.4;3.717;1;55;0
82443000;SYNTH_PART_82443000;130.2;85.9;54.1;0.825;1;84;0
77190250;SYNTH_PART_77190250;428.5;254.8;130.5;7.479;1;1;1
17635251;SYNTH_PART_17635251;148.0;94.2;91.6;1.617;1;8;0
28895074;SYNTH_PART_28895074;207.3;152.7;33.2;0.869;1;22;0
14016995;SYNTH_PART_14016995;158.5;144.7;61.0;1.908;1;1;1
57917187;SYNTH_PART_57917187;182.1;182.1;90.8;2.669;1;2;0
55536602;SYNTH_PART_55536602;112.1;105.7;66.0;1.067;1;18;10
67083070;SYNTH_PART_67083070;375.4;155.5;51.0;4.06;1;1;0
17839548;SYNTH_PART_17839548;176.6;75.7;34.7;0.633;1;3;2
45587068;SYNTH_PART_45587068;140.8;77.1;72.4;1.073;1;9;0
86814928;SYNTH_PART_86814928;630.5;422.6;84.5;2.659;3;6;15
14572813;SYNTH_PART_14572813;132.9;132.9;94.6;1.151;4;1;3
11476096;SYNTH_PART_11476096;158.4;99.6;43.9;0.633;1;369;4
47543896;SYNTH_PART_47543896;232.8;77.3;77.3;1.656;1;6;2
55691693;SYNTH_PART_55691693;136.6;74.9;74.9;0.586;2;1;2
26325929;SYNTH_PART_26325929;124.1;103.2;95.8;1.676;1;14;3
96639600;SYNTH_PART_96639600;149.3;138.2;44.3;1.246;1;2;7
74113461;SYNTH_PART_74113461;180.2;78.6;78.6;1.518;1;1;0
57761523;SYNTH_PART_57761523;449.4;283.8;122.6;3.66;1;8;12
39787729;SYNTH_PART_39787729;783.0;195.8;165.5;16.825;2;6;2
62025004;SYNTH_PART_62025004;526.7;397.6;147.5;8.892;3;1;0
99215246;SYNTH_PART_99215246;257.7;122.7;111.7;0.435;1;35;3
79035252;SYNTH_PART_79035252;461.6;240.4;138.9;6.87;13;1;0
62045505;SYNTH_PART_62045505;591.9;148.0;73.5;1.533;1;5;2
38847650;SYNTH_PART_38847650;997.3;676.3;135.3;5.914;1;324;1
61296327;SYNTH_PART_61296327;564.7;459.8;129.2;2.175;2;6;0
38613124;SYNTH_PART_38613124;622.3;312.0;136.0;10.717;1;1;1
62769767;SYNTH_PART_62769767;109.7;85.2;85.2;1.088;10;42;0
65327700;SYNTH_PART_65327700;669.4;167.3;151.2;2.998;1;1;3
32126803;SYNTH_PART_32126803;455.5;275.6;61.2;2.836;1;3;0
31819080;SYNTH_PART_31819080;484.5;349.1;102.6;2.719;1;179;1
77674655;SYNTH_PART_77674655;267.8;73.0;73.0;1.507;1;2;8
82769685;SYNTH_PART_82769685;373.3;168.3;168.3;4.633;3;10;2
95317520;SYNTH_PART_95317520;231.2;118.5;95.2;1.83;1;1;0
40607371;SYNTH_PART_40607371;199.4;92.5;44.1;0.499;1;2;8
11885464;SYNTH_PART_11885464;264.1;78.1;44.9;1.264;1;112;4
87161097;SYNTH_PART_87161097;51.2;51.2;51.2;0.184;3;6;30
72281894;SYNTH_PART_72281894;165.4;162.8;80.7;2.282;1;5;1
53241124;SYNTH_PART_53241124;216.0;153.9;78.3;1.074;1;1;2
25037940;SYNTH_PART_25037940;231.4;61.4;61.4;1.19;1;1;1
47457882;SYNTH_PART_47457882;128.5;94.2;45.4;0.75;1;31;1
99546650;SYNTH_PART_99546650;171.5;166.9;85.3;0.158;2;189;0
47918481;SYNTH_PART_47918481;173.1;164.7;42.6;1.658;1;2;16
37310189;SYNTH_PART_37310189;165.0;81.1;73.6;1.343;6;19;2
86047700;SYNTH_PART_86047700;55.7;55.7;55.7;0.235;1;1;5
83837705;SYNTH_PART_83837705;247.3;64.2;64.2;0.38;1;4;5
81995173;SYNTH_PART_81995173;435.7;171.3;144.5;0.699;1;16;1
59201258;SYNTH_PART_59201258;42.1;42.1;42.1;0.102;1;12;3
28858363;SYNTH_PART_28858363;245.0;114.7;50.5;1.936;1;39;7
21605941;SYNTH_PART_21605941;490.7;333.1;137.3;6.543;1;1;44
78061299;SYNTH_PART_78061299;143.5;143.5;85.7;0.85;1;4;0
58232605;SYNTH_PART_58232605;179.2;143.6;106.6;0.178;1;3;1
95289388;SYNTH_PART_95289388;1190.0;297.5;297.5;13.171;1;2;2
82130226;SYNTH_PART_82130226;272.7;128.8;127.5;6.112;2;6;6
25564832;SYNTH_PART_25564832;235.1;124.9;77.2;1.579;1;1;26
58196037;SYNTH_PART_58196037;141.8;141.8;34.7;0.953;2;5;3
14786918;SYNTH_PART_14786918;449.3;158.7;120.1;1.688;1;9;5
42180484;SYNTH_PART_42180484;251.4;78.5;78.5;0.471;5;5;1
28320641;SYNTH_PART_28320641;85.6;85.6;45.7;0.457;2;24;0
30359013;SYNTH_PART_30359013;346.4;339.1;166.9;6.885;1;7;22
77933669;SYNTH_PART_77933669;337.3;337.3;146.0;6.417;1;1;26
37758386;SYNTH_PART_37758386;76.0;76.0;58.9;0.464;1;3;8
43768887;SYNTH_PART_43768887;1166.5;405.2;143.8;9.731;1;20;0
64459490;SYNTH_PART_64459490;176.9;82.3;67.0;0.408;1;1;3
85731465;SYNTH_PART_85731465;44.8;44.8;44.8;0.123;1;6;8
52788665;SYNTH_PART_52788665;234.0;181.4;103.8;1.131;7;1;7
76534123;SYNTH_PART_76534123;262.2;85.4;55.3;0.598;1;51;5
59897631;SYNTH_PART_59897631;415.5;306.2;89.7;2.097;1;1;1
75940875;SYNTH_PART_75940875;370.5;275.3;144.8;3.683;1;3;1
19601050;SYNTH_PART_19601050;255.0;114.7;90.2;2.24;1;2;6
37672141;SYNTH_PART_37672141;319.0;106.2;91.2;4.217;3;9;1
92015610;SYNTH_PART_92015610;60.0;60.0;57.2;0.281;1;96;1
12333000;SYNTH_PART_12333000;484.1;167.4;106.1;2.29;1;5;34
21845178;SYNTH_PART_21845178;328.4;304.4;186.6;5.266;1;66;40
67566811;SYNTH_PART_67566811;261.7;97.1;84.4;0.242;1;156;2
27071433;SYNTH_PART_27071433;426.5;106.6;92.9;5.769;7;26;3
81765366;SYNTH_PART_81765366;241.8;121.5;65.0;2.603;1;16;12
39728165;SYNTH_PART_39728165;119.8;77.3;77.3;0.977;4;37;4
84482261;SYNTH_PART_84482261;259.8;193.3;46.9;2.125;1;1;1
24735587;SYNTH_PART_24735587;83.7;66.3;59.6;0.452;2;1;12
34547756;SYNTH_PART_34547756;255.8;198.1;73.4;2.221;1;5;2
87741191;SYNTH_PART_87741191;264.2;195.6;39.7;0.669;1;10;9
90494296;SYNTH_PART_90494296;89.2;89.2;89.2;0.089;1;102;1
32119698;SYNTH_PART_32119698;192.6;67.3;35.0;0.32;1;67;5
80558430;SYNTH_PART_80558430;297.3;297.3;59.5;7.17;1;3;1
74423969;SYNTH_PART_74423969;401.7;242.5;78.3;5.4;1;1;14
68830860;SYNTH_PART_68830860;210.2;74.5;43.9;0.631;1;1;5
37963952;SYNTH_PART_37963952;201.4;102.8;99.2;2.417;1;2;2
56304546;SYNTH_PART_56304546;115.4;115.4;103.7;1.07;2;1;19
78354409;SYNTH_PART_78354409;162.7;141.5;94.6;0.194;1;4;1
27781702;SYNTH_PART_27781702;38.6;38.6;38.6;0.078;1;1;5
19576745;SYNTH_PART_19576745;421.0;105.2;94.7;2.343;7;6;14
13604923;SYNTH_PART_13604923;960.1;418.9;245.8;14.987;2;11;65
69712186;SYNTH_PART_69712186;212.1;110.2;96.4;2.077;1;28;7
14058982;SYNTH_PART_14058982;90.1;90.1;51.8;0.574;2;8;0
10704276;SYNTH_PART_10704276;70.4;70.4;70.4;0.476;2;12;203
15312864;SYNTH_PART_15312864;349.1;104.3;104.3;2.568;1;3;0
57300590;SYNTH_PART_57300590;195.1;176.3;49.8;2.112;2;1;3
89949246;SYNTH_PART_89949246;326.3;121.0;89.8;4.838;24;69;1
21673586;SYNTH_PART_21673586;386.8;326.8;179.1;4.251;1;6;2
17952202;SYNTH_PART_17952202;61.6;61.6;61.6;0.319;1;2;26
74786906;SYNTH_PART_74786906;312.3;261.5;199.1;1.054;1;4;0
34734058;SYNTH_PART_34734058;789.9;654.3;273.2;9.153;1;1;17
73524582;SYNTH_PART_73524582;76.5;76.5;76.5;0.15;1;9;8
61852731;SYNTH_PART_61852731;212.1;118.6;44.5;1.529;2;1;0
51338209;SYNTH_PART_51338209;183.7;149.0;71.1;2.291;4;1;0
46370125;SYNTH_PART_46370125;70.2;70.2;60.6;0.408;1;4;1
91635008;SYNTH_PART_91635008;276.2;276.2;55.2;3.566;10;11;6
73884976;SYNTH_PART_73884976;154.2;60.2;60.2;0.763;1;3;18
60967296;SYNTH_PART_60967296;613.4;248.7;98.2;10.519;1;10;2
63310806;SYNTH_PART_63310806;220.1;118.3;91.3;0.806;1;1;13
64805794;SYNTH_PART_64805794;124.7;72.2;72.2;0.689;1;24;0
74773818;SYNTH_PART_74773818;532.4;322.4;65.6;10.663;1;3;2
73160297;SYNTH_PART_73160297;516.7;159.6;138.5;2.262;6;11;3
78849940;SYNTH_PART_78849940;267.9;170.9;84.1;2.71;1;1;1
71371883;SYNTH_PART_71371883;247.9;104.1;83.8;0.223;1;1;1
12976601;SYNTH_PART_12976601;267.6;128.1;34.6;1.619;1;5;25
59660359;SYNTH_PART_59660359;176.8;136.5;67.5;0.393;1;6;6
30896445;SYNTH_PART_30896445;183.6;97.4;97.4;2.325;1;8;30
10178508;SYNTH_PART_10178508;109.6;109.6;109.6;1.173;1;14;6
36227299;SYNTH_PART_36227299;119.2;119.2;62.7;0.459;1;3;10
13576612;SYNTH_PART_13576612;130.0;130.0;106.2;1.993;1;5;1
68209289;SYNTH_PART_68209289;133.0;133.0;61.0;1.472;1;1;0
30929200;SYNTH_PART_30929200;486.9;213.7;182.9;2.01;3;3;1
82882302;SYNTH_PART_82882302;620.0;234.8;149.7;11.363;1;9;0
99272843;SYNTH_PART_99272843;81.0;81.0;80.8;0.724;1;48;4
53783134;SYNTH_PART_53783134;413.7;347.4;184.6;4.641;9;45;77
68484530;SYNTH_PART_68484530;247.2;163.2;95.3;1.641;1;1;2
35260078;SYNTH_PART_35260078;306.9;236.8;47.4;4.528;1;1;9
26369771;SYNTH_PART_26369771;389.5;278.2;68.1;0.999;1;5;1
34856558;SYNTH_PART_34856558;283.1;250.8;110.7;5.504;1;1;2
54400916;SYNTH_PART_54400916;379.3;335.2;136.7;4.437;1;3;3
20719312;SYNTH_PART_20719312;678.1;483.9;96.8;2.058;1;278;1
79516674;SYNTH_PART_79516674;356.8;289.5;119.2;6.395;1;26;1
63696457;SYNTH_PART_63696457;264.4;161.8;91.6;1.492;6;1;3
21958688;SYNTH_PART_21958688;256.7;133.9;33.5;1.267;5;2;12
70732678;SYNTH_PART_70732678;224.1;159.4;98.2;1.661;1;2;1
25260089;SYNTH_PART_25260089;373.3;180.2;140.1;5.527;4;2;4
56686539;SYNTH_PART_56686539;102.9;102.9;89.9;1.3;1;30;4
38150129;SYNTH_PART_38150129;625.5;326.4;65.3;11.066;1;13;1
87344017;SYNTH_PART_87344017;110.8;64.8;64.8;0.634;5;1;2
20262224;SYNTH_PART_20262224;236.7;124.7;75.3;0.696;7;46;37
55406832;SYNTH_PART_55406832;70.3;70.3;70.3;0.475;2;1;1
17720607;SYNTH_PART_17720607;1033.1;691.8;243.0;16.28;1;1;3
91607991;SYNTH_PART_91607991;649.6;344.9;213.6;5.666;1;9;2
68349963;SYNTH_PART_68349963;203.9;79.7;79.7;1.155;1;6;3
63037183;SYNTH_PART_63037183;325.1;181.2;168.9;7.038;1;61;0
28476132;SYNTH_PART_28476132;134.2;127.3;38.8;0.905;1;99;3
14079883;SYNTH_PART_14079883;47.0;47.0;47.0;0.141;2;1;0
60934054;SYNTH_PART_60934054;670.2;541.1;154.4;3.921;2;10;0
54194699;SYNTH_PART_54194699;37.7;37.7;37.7;0.073;2;14;0
54943108;SYNTH_PART_54943108;172.8;133.2;53.2;0.079;1;234;2
46916016;SYNTH_PART_46916016;142.6;142.6;37.7;1.046;1;6;28
56007839;SYNTH_PART_56007839;335.1;300.7;107.8;8.219;1;36;3
99971883;SYNTH_PART_99971883;228.8;169.2;66.8;1.087;1;1;10
94581032;SYNTH_PART_94581032;59.6;59.6;59.6;0.289;1;7;3
39952837;SYNTH_PART_39952837;109.9;86.7;86.7;0.779;20;11;3
95851868;SYNTH_PART_95851868;305.3;96.4;96.4;0.686;17;13;1
14449801;SYNTH_PART_14449801;519.9;485.7;179.9;11.305;1;2;9
84210534;SYNTH_PART_84210534;164.1;74.8;74.8;0.902;1;1;4
37227517;SYNTH_PART_37227517;152.2;110.2;53.5;1.224;1;14;1
76433059;SYNTH_PART_76433059;336.0;336.0;123.2;1.192;1;1;9
11439197;SYNTH_PART_11439197;489.4;184.7;181.2;3.365;3;5;0
70079720;SYNTH_PART_70079720;174.1;174.1;113.4;1.543;1;2;9
41541254;SYNTH_PART_41541254;257.0;193.7;79.6;1.29;1;7;4
14959736;SYNTH_PART_14959736;466.6;337.4;95.5;7.126;8;9;22
57425366;SYNTH_PART_57425366;896.0;444.9;99.2;7.986;1;12;10
58052319;SYNTH_PART_58052319;130.2;130.2;78.2;0.336;4;1;0
99382371;SYNTH_PART_99382371;131.8;83.5;83.5;0.611;1;1;1
39265794;SYNTH_PART_39265794;214.5;129.5;71.4;1.321;1;34;2
91571412;SYNTH_PART_91571412;337.2;337.2;82.2;1.613;1;2;0
28423918;SYNTH_PART_28423918;105.7;105.7;91.1;1.39;2;5;7
84667258;SYNTH_PART_84667258;206.2;198.4;39.7;1.045;1;7;10
30050830;SYNTH_PART_30050830;78.8;78.8;78.8;0.584;1;2;47
46436071;SYNTH_PART_46436071;101.5;101.5;101.5;0.828;1;2;1
14951654;SYNTH_PART_14951654;387.2;252.6;56.0;5.273;1;4;1
12012507;SYNTH_PART_12012507;323.9;271.2;167.0;3.648;1;10;1
37597751;SYNTH_PART_37597751;89.8;89.8;41.4;0.456;1;25;0
26804737;SYNTH_PART_26804737;399.7;138.9;65.2;3.592;1;49;0
24103119;SYNTH_PART_24103119;369.3;194.2;140.1;4.231;1;5;1
83422392;SYNTH_PART_83422392;359.8;336.9;154.1;5.576;1;17;4
42305180;SYNTH_PART_42305180;269.4;269.4;182.9;4.11;1;4;22
40126555;SYNTH_PART_40126555;774.7;193.7;193.7;10.703;1;1;3
54055732;SYNTH_PART_54055732;487.4;261.8;164.3;1.359;1;99;11
57592315;SYNTH_PART_57592315;304.3;297.3;198.1;8.476;6;2;0
47471161;SYNTH_PART_47471161;466.3;345.1;200.0;8.294;1;1;10
10950204;SYNTH_PART_10950204;84.2;84.2;84.2;0.22;1;5;4
49143209;SYNTH_PART_49143209;78.6;78.6;78.6;0.368;3;1;2
48183453;SYNTH_PART_48183453;335.1;90.0;63.0;2.591;2;1;2
88535402;SYNTH_PART_88535402;63.0;63.0;63.0;0.342;1;106;0
92272268;SYNTH_PART_92272268;264.9;120.2;89.3;2.723;19;21;0
16152426;SYNTH_PART_16152426;237.7;154.8;72.9;2.258;1;1;8
94691997;SYNTH_PART_94691997;128.7;62.6;48.9;0.537;1;1;6
