ITEM_ID;ITEM_DESC;LEN_MM;WID_MM;DEP_MM;WT_KG;QTY_PER_BOX;BOXES_ON_HAND;DEMAND
84197065;SYNTH_PART_84197065;76.2;76.2;47.6;0.376;8;3;14
23756387;SYNTH_PART_23756387;1086.2;806.8;261.4;15.639;1;5;7
22601872;SYNTH_PART_22601872;291.2;288.6;186.9;2.311;174;5;7
40301309;SYNTH_PART_40301309;50.7;50.7;50.7;0.178;1;47;164
19731535;SYNTH_PART_19731535;291.2;152.6;152.6;3.099;1;1;0
35059626;SYNTH_PART_35059626;875.3;248.4;164.5;13.197;1;1;6
22735131;SYNTH_PART_22735131;640.1;520.8;162.9;9.89;1;1;5
79206890;SYNTH_PART_79206890;224.3;145.9;69.0;2.228;1;70;1
26575105;SYNTH_PART_26575105;297.3;119.5;119.5;0.648;2;1;2
18445804;SYNTH_PART_18445804;261.8;79.3;74.0;1.15;1;1;0
11455319;SYNTH_PART_11455319;245.3;75.3;74.1;1.826;1;2;3
77894962;SYNTH_PART_77894962;256.2;168.9;72.3;2.62;5;19;0
51901860;SYNTH_PART_51901860;125.7;125.7;48.6;1.049;1;2;1
21242054;SYNTH_PART_21242054;382.0;379.3;127.6;7.443;1;5;15
67731930;SYNTH_PART_67731930;278.0;278.0;137.8;6.69;1;5;3
22560906;SYNTH_PART_22560906;351.6;336.4;81.3;1.977;1;1;1
99798402;SYNTH_PART_99798402;126.3;126.3;104.2;0.47;19;2;5
89980314;SYNTH_PART_89980314;147.4;72.0;35.3;0.511;6;1;77
15599772;SYNTH_PART_15599772;170.2;170.2;96.0;2.629;1;3;229
13064717;SYNTH_PART_13064717;195.2;147.6;90.4;2.139;2;1;2
66399013;SYNTH_PART_66399013;212.0;86.6;37.8;0.082;1;1;1
84695100;SYNTH_PART_84695100;252.1;192.3;108.9;0.896;10;7;243
94658981;SYNTH_PART_94658981;195.8;100.4;100.4;1.856;1;5;0
87873989;SYNTH_PART_87873989;85.4;85.4;60.4;0.601;1;1;6
99478583;SYNTH_PART_99478583;223.7;129.5;106.4;0.825;3;1;1
82034756;SYNTH_PART_82034756;823.6;205.9;83.0;10.894;1;1;2
23720089;SYNTH_PART_23720089;483.4;275.5;167.1;7.777;1;28;2
49016746;SYNTH_PART_49016746;109.5;92.7;62.2;0.861;1;2;0
41782892;SYNTH_PART_41782892;112.2;103.9;94.4;1.435;1;2;15
44940050;SYNTH_PART_44940050;349.0;235.9;161.7;5.714;1;10;0
10451551;SYNTH_PART_10451551;475.9;369.4;89.0;4.999;1;1;9
92450658;SYNTH_PART_92450658;183.6;175.4;94.0;2.321;1;18;5
61241136;SYNTH_PART_61241136;114.1;97.3;88.2;1.336;5;3;1
88538691;SYNTH_PART_88538691;197.3;147.8;108.0;1.148;1;1119;2
42356713;SYNTH_PART_42356713;410.1;181.9;135.0;6.228;1;1;2
62083089;SYNTH_PART_62083089;230.9;163.7;68.3;1.88;1;8;0
94624291;SYNTH_PART_94624291;278.5;103.6;87.1;3.429;1;76;19
87492396;SYNTH_PART_87492396;434.8;296.4;74.2;1.278;1;12;4
63578077;SYNTH_PART_63578077;53.1;53.1;53.1;0.204;1;3;51
81095892;SYNTH_PART_81095892;879.9;403.3;80.7;15.856;1;3;27
97407142;SYNTH_PART_97407142;88.3;88.3;44.4;0.158;2;46;2
75525607;SYNTH_PART_75525607;124.4;89.9;74.7;1.126;1;1;0
36183710;SYNTH_PART_36183710;103.7;61.3;61.3;0.532;1;2;5
98837913;SYNTH_PART_98837913;190.3;96.0;96.0;1.078;1;1;4
42392185;SYNTH_PART_42392185;167.4;77.7;39.5;0.7;1;208;6
20547743;SYNTH_PART_20547743;244.5;87.4;87.4;2.106;1;1;21
57570462;SYNTH_PART_57570462;206.0;76.0;33.9;0.402;1;4;78
90042841;SYNTH_PART_90042841;381.9;212.7;77.8;2.465;1;1;1
49543503;SYNTH_PART_49543503;76.2;76.2;75.0;0.595;1;10;0
79107037;SYNTH_PART_79107037;136.5;136.5;74.3;1.891;3;1;12
18405871;SYNTH_PART_18405871;348.0;98.1;98.1;4.568;1;6;1
69956845;SYNTH_PART_69956845;250.8;105.8;38.1;1.018;1;1;1
45370232;SYNTH_PART_45370232;118.8;118.8;61.0;0.307;1;858;1
79300108;SYNTH_PART_79300108;251.3;145.7;100.0;0.551;1;1;1
14543860;SYNTH_PART_14543860;63.3;63.3;63.3;0.127;96;9;2
53689088;SYNTH_PART_53689088;134.7;134.7;83.7;1.433;1;1;1
62327842;SYNTH_PART_62327842;218.5;107.4;103.8;1.002;11;12;0
36872188;SYNTH_PART_36872188;47.0;47.0;47.0;0.142;1;16;0
97282039;SYNTH_PART_97282039;488.4;330.9;149.7;1.816;1;1;4
55417057;SYNTH_PART_55417057;43.5;43.5;43.5;0.112;2;3;2
65669318;SYNTH_PART_65669318;248.4;68.7;68.7;0.645;1;1;6
75224289;SYNTH_PART_75224289;305.5;208.0;98.6;7.521;1;1;1
47768558;SYNTH_PART_47768558;40.2;40.2;40.2;0.089;1;1;2
58604448;SYNTH_PART_58604448;867.9;536.9;211.8;12.313;1;2;5
21662700;SYNTH_PART_21662700;346.8;228.8;187.7;7.872;1;4;0
53539200;SYNTH_PART_53539200;495.5;367.4;177.6;2.096;1;4;6
13107358;SYNTH_PART_13107358;155.5;126.0;104.7;0.332;1;23;0
37437690;SYNTH_PART_37437690;308.9;308.9;184.8;8.257;1;19;125
61411957;SYNTH_PART_61411957;253.4;69.8;52.3;1.264;1;38;5
82340180;SYNTH_PART_82340180;132.8;122.0;48.6;1.074;1;1;147
40935401;SYNTH_PART_40935401;65.7;65.7;65.7;0.387;7;5;6
17635673;SYNTH_PART_17635673;48.2;48.2;48.2;0.153;1;8;37
37031433;SYNTH_PART_37031433;41.1;41.1;41.1;0.095;1;1;2
47481911;SYNTH_PART_47481911;681.3;414.4;82.9;7.019;7;1;1
72861920;SYNTH_PART_72861920;280.0;274.9;162.9;8.2;1;1;1
75437751;SYNTH_PART_75437751;349.7;343.2;172.4;3.207;1;1;6
46745267;SYNTH_PART_46745267;406.5;136.8;136.8;1.284;2;1;13
24235542;SYNTH_PART_24235542;651.1;296.2;71.2;7.956;1;47;0
31659722;SYNTH_PART_31659722;135.9;135.9;61.2;1.542;1;4;0
57268104;SYNTH_PART_57268104;87.2;87.2;87.2;0.906;3;2;3
90473997;SYNTH_PART_90473997;271.5;207.5;59.2;4.553;1;1;1
89722440;SYNTH_PART_89722440;248.2;87.0;36.0;0.978;1;66;7
79356710;SYNTH_PART_79356710;634.2;304.3;134.7;4.001;1;11;0
28176679;SYNTH_PART_28176679;870.9;475.2;95.0;16.827;2;16;2
31435478;SYNTH_PART_31435478;1192.6;303.4;60.7;4.98;1;16;4
79821886;SYNTH_PART_79821886;388.4;170.8;69.2;3.648;4;2;0
94643821;SYNTH_PART_94643821;148.7;132.8;41.5;0.622;3;17;1
48772996;SYNTH_PART_48772996;287.9;287.9;152.5;6.659;3;1;20
17513548;SYNTH_PART_17513548;244.3;98.6;98.6;1.204;1;31;2
55638183;SYNTH_PART_55638183;175.3;67.1;67.1;1.076;1;2;1
81946960;SYNTH_PART_81946960;847.0;211.8;150.9;18.085;1;9;0
16550216;SYNTH_PART_16550216;258.4;149.6;88.2;0.34;1;1;3
63189387;SYNTH_PART_63189387;893.8;340.4;68.1;8.184;1;5;34
24555860;SYNTH_PART_24555860;200.2;78.9;69.2;1.491;1;57;0
48892037;SYNTH_PART_48892037;913.2;490.5;106.9;3.103;1;1;3
10595799;SYNTH_PART_10595799;381.0;367.1;137.7;7.973;1;7;4
25433635;SYNTH_PART_25433635;52.6;52.6;52.6;0.198;1;4;8
50836952;SYNTH_PART_50836952;160.4;105.1;105.1;1.293;1;2;1
11707789;SYNTH_PART_11707789;287.5;282.8;75.6;7.719;1;2;1
30051859;SYNTH_PART_30051859;157.2;151.5;115.0;2.212;1;2;9
60544167;SYNTH_PART_60544167;293.5;120.6;120.6;4.048;1;2;2
14948488;SYNTH_PART_14948488;334.8;242.2;122.8;1.318;2;6;6
20709184;SYNTH_PART_20709184;67.9;67.9;67.9;0.25;1;2;6
44885961;SYNTH_PART_44885961;729.7;561.4;126.2;10.82;1;19;60
83183987;SYNTH_PART_83183987;62.7;62.7;62.7;0.337;1;2;2
91559632;SYNTH_PART_91559632;418.2;254.1;170.1;4.331;2;1;1
66505499;SYNTH_PART_66505499;611.0;162.0;146.3;0.939;2;9;0
12648420;SYNTH_PART_12648420;118.1;118.1;57.8;1.102;1;1;2
21251300;SYNTH_PART_21251300;307.8;229.2;175.2;8.016;1;1;0
30757012;SYNTH_PART_30757012;255.3;106.8;94.5;2.441;11;5;0
60196002;SYNTH_PART_60196002;284.5;123.3;75.9;3.632;1;16;1
16094915;SYNTH_PART_16094915;80.8;80.8;65.3;0.582;1;12;0
76904677;SYNTH_PART_76904677;69.1;69.1;69.1;0.451;1;2;1
75103057;SYNTH_PART_75103057;85.9;85.9;44.3;0.446;1;1;4
84924287;SYNTH_PART_84924287;201.6;187.9;40.1;0.969;1;4;4
13054294;SYNTH_PART_13054294;38.1;38.1;38.1;0.075;4;1;10
67403097;SYNTH_PART_67403097;128.5;128.5;55.0;1.239;4;13;0
16213177;SYNTH_PART_16213177;623.4;335.4;211.6;7.83;1;13;0
77624912;SYNTH_PART_77624912;204.1;68.3;58.2;1.106;1;6;6
11450433;SYNTH_PART_11450433;627.2;504.4;148.7;6.143;1;9;0
44267166;SYNTH_PART_44267166;76.9;76.9;49.5;0.399;1;14;0
13527146;SYNTH_PART_13527146;161.8;161.8;38.7;0.254;1;3;46
81412859;SYNTH_PART_81412859;119.0;119.0;81.6;0.973;1;4;1
14505104;SYNTH_PART_14505104;93.6;93.6;46.0;0.55;1;4;1
76352182;SYNTH_PART_76352182;65.6;65.6;65.6;0.385;1;2;1
51342981;SYNTH_PART_51342981;210.5;117.1;62.4;0.983;1;6;1
30623738;SYNTH_PART_30623738;321.3;223.6;156.8;7.809;1;2;26
44780877;SYNTH_PART_44780877;627.2;286.2;149.3;4.213;1;1;0
21586286;SYNTH_PART_21586286;110.9;81.1;81.1;0.996;1;1;164
41629036;SYNTH_PART_41629036;211.9;169.3;83.2;2.523;1;1;4
70962158;SYNTH_PART_70962158;197.6;137.9;40.7;1.512;1;1;3
99511067;SYNTH_PART_99511067;109.8;109.8;34.0;0.559;1;1;1
68319820;SYNTH_PART_68319820;490.4;337.4;128.3;1.801;1;4;1
50157023;SYNTH_PART_50157023;598.7;354.8;80.3;4.153;1;2;9
80977089;SYNTH_PART_80977089;93.7;80.3;80.3;0.824;1;6;1
21091371;SYNTH_PART_21091371;492.0;123.0;110.9;5.405;1;10;11
84050553;SYNTH_PART_84050553;182.7;126.7;56.6;1.788;1;31;1
13451769;SYNTH_PART_13451769;166.8;138.9;46.4;1.468;1;1;2
32347346;SYNTH_PART_32347346;69.7;63.9;63.9;0.388;6;7;1
12719343;SYNTH_PART_12719343;333.4;333.4;96.6;3.192;1;35;1
80842656;SYNTH_PART_80842656;561.4;178.3;112.0;5.912;3;39;1
51271135;SYNTH_PART_51271135;202.1;188.5;38.3;1.989;2;5;1
52217505;SYNTH_PART_52217505;934.1;586.9;119.5;4.246;1;1;11
19214789;SYNTH_PART_19214789;317.9;317.9;142.2;3.928;1;1;3
83321702;SYNTH_PART_83321702;721.7;438.0;114.8;10.233;6;1;3
32996926;SYNTH_PART_32996926;73.1;64.8;64.8;0.419;1;1;1
11730673;SYNTH_PART_11730673;262.7;159.9;66.3;0.523;1;15;63
90398044;SYNTH_PART_90398044;374.7;137.5;107.8;5.267;1;7;12
94157198;SYNTH_PART_94157198;405.5;157.1;133.1;8.338;20;2;0
78476434;SYNTH_PART_78476434;127.9;127.9;80.5;0.827;1;7;7
21866938;SYNTH_PART_21866938;492.9;211.3;87.6;5.009;1;1;0
29516562;SYNTH_PART_29516562;306.4;84.1;84.1;2.956;1;43;3
98821609;SYNTH_PART_98821609;232.5;63.5;48.7;0.981;1;56;11
48515760;SYNTH_PART_48515760;1087.0;276.2;169.9;3.307;10;38;1
54001482;SYNTH_PART_54001482;230.0;101.5;87.9;1.889;3;1;76
29893537;SYNTH_PART_29893537;558.2;553.6;110.7;8.448;1;1;0
58805093;SYNTH_PART_58805093;103.0;62.7;58.6;0.517;1;9;4
77263003;SYNTH_PART_77263003;124.9;121.5;112.7;0.451;1;1;58
97484299;SYNTH_PART_97484299;411.7;102.9;102.9;4.998;1;1;2
42238719;SYNTH_PART_42238719;186.5;128.3;81.6;1.47;1;54;5
36847180;SYNTH_PART_36847180;491.1;185.6;80.8;2.55;1;1;0
75941497;SYNTH_PART_75941497;370.8;134.7;134.7;3.776;1;4;1
63427228;SYNTH_PART_63427228;155.2;119.3;62.3;1.184;1;13;0
99820125;SYNTH_PART_99820125;563.7;562.7;112.5;2.314;9;657;3
84839731;SYNTH_PART_84839731;516.2;516.2;178.6;10.865;1;1;1
53616773;SYNTH_PART_53616773;70.9;70.9;70.9;0.487;1;35;4
83474400;SYNTH_PART_83474400;85.0;85.0;85.0;0.688;1;1;0
34522657;SYNTH_PART_34522657;760.9;287.7;260.9;13.428;1;12;0
72267956;SYNTH_PART_72267956;552.4;517.1;190.1;5.154;12;1;1
58840343;SYNTH_PART_58840343;50.5;50.5;50.5;0.175;1;9;1
26902716;SYNTH_PART_26902716;737.0;256.8;53.7;13.615;1;2;4
81997924;SYNTH_PART_81997924;230.7;60.8;60.8;0.721;15;3;1
74344078;SYNTH_PART_74344078;91.3;91.3;91.3;0.388;2;1;5
33441857;SYNTH_PART_33441857;119.8;112.7;111.7;1.894;3;1;6
67547065;SYNTH_PART_67547065;236.3;139.6;63.8;1.345;1;38;28
79374296;SYNTH_PART_79374296;805.8;201.4;169.8;4.203;1;1;4
47738588;SYNTH_PART_47738588;79.7;79.7;79.7;0.691;1;3;7
87740924;SYNTH_PART_87740924;174.2;174.2;52.9;1.694;1;1;0
83875133;SYNTH_PART_83875133;641.4;512.8;102.6;9.598;1;11;8
52704186;SYNTH_PART_52704186;155.7;142.4;87.3;2.247;1;2;3
37964836;SYNTH_PART_37964836;537.6;134.4;134.4;2.247;14;1;0
41925750;SYNTH_PART_41925750;462.8;256.7;92.0;6.664;1;18;24
28965680;SYNTH_PART_28965680;114.1;96.0;79.7;0.067;2;26;2
15399428;SYNTH_PART_15399428;386.4;198.6;151.5;1.923;1;1;20
55635400;SYNTH_PART_55635400;83.9;83.9;40.1;0.385;1;1;7
36603950;SYNTH_PART_36603950;707.9;350.0;70.0;1.566;1;1;0
84885655;SYNTH_PART_84885655;136.8;136.8;116.5;0.314;5;5;4
77002968;SYNTH_PART_77002968;1096.8;274.2;54.8;20.219;1;1;1
16224538;SYNTH_PART_16224538;488.2;164.7;100.2;2.57;1;1;0
78594552;SYNTH_PART_78594552;440.2;165.6;111.9;4.002;1;1;9
83460935;SYNTH_PART_83460935;316.5;150.7;150.7;6.264;1;3;1
33615267;SYNTH_PART_33615267;816.3;204.1;71.7;7.099;1;1;14
81081645;SYNTH_PART_81081645;584.1;303.0;173.9;1.995;1;1;7
49326565;SYNTH_PART_49326565;128.5;128.5;45.0;0.868;1;1;0
95759180;SYNTH_PART_95759180;193.9;72.7;67.3;1.294;1;5;2
67268432;SYNTH_PART_67268432;448.5;222.9;180.5;7.698;3;1;0
67771592;SYNTH_PART_67771592;159.7;159.7;49.0;1.449;8;7;11
15531708;SYNTH_PART_15531708;138.3;138.3;74.3;1.941;1;19;1
36485002;SYNTH_PART_36485002;106.2;96.2;60.0;0.837;1;16;4
24301304;SYNTH_PART_24301304;401.0;346.7;135.9;8.387;1;1;13
79616761;SYNTH_PART_79616761;87.4;87.4;53.7;0.479;9;5;0
66296683;SYNTH_PART_66296683;304.1;304.1;194.2;5.165;10;1;6
65995873;SYNTH_PART_65995873;173.2;79.8;79.8;1.507;8;7;1
26140597;SYNTH_PART_26140597;704.2;176.1;118.7;8.656;2;1;64
31363497;SYNTH_PART_31363497;548.0;176.8;92.5;2.489;24;22;1
46491988;SYNTH_PART_46491988;130.9;113.9;77.1;1.569;1;1;6
13081117;SYNTH_PART_13081117;438.5;312.2;69.9;1.076;1;3;3
49878969;SYNTH_PART_49878969;63.3;63.3;56.2;0.307;1;6;0
53533676;SYNTH_PART_53533676;220.3;97.5;97.5;2.087;21;7;0
70898188;SYNTH_PART_70898188;44.9;44.9;44.9;0.123;1;87;3
13361963;SYNTH_PART_13361963;60.8;60.8;57.0;0.288;1;1;1
89088612;SYNTH_PART_89088612;252.3;109.5;37.7;1.2;2;3;1
66199066;SYNTH_PART_66199066;217.8;133.5;78.2;2.316;2;1;2
96692679;SYNTH_PART_96692679;490.8;311.2;145.2;1.868;1;1;11
17942836;SYNTH_PART_17942836;417.6;201.9;98.8;4.853;1;4;6
48282819;SYNTH_PART_48282819;50.1;50.1;50.1;0.171;1;1;0
10686351;SYNTH_PART_10686351;329.0;251.5;65.8;4.839;1;7;29
88586028;SYNTH_PART_88586028;713.9;357.0;71.4;4.265;1;5;2
11153283;SYNTH_PART_11153283;416.0;245.8;173.9;3.875;1;2;1
91947462;SYNTH_PART_91947462;220.8;147.5;49.4;0.904;1;1;0
76364346;SYNTH_PART_76364346;189.1;106.7;41.2;0.195;1;36;7
49776736;SYNTH_PART_49776736;97.3;97.3;33.5;0.432;1;17;0
90362192;SYNTH_PART_90362192;582.3;145.6;136.3;11.564;1;19;2
86862851;SYNTH_PART_86862851;552.1;456.9;101.9;1.685;1;1;1
60774755;SYNTH_PART_60774755;143.9;143.9;62.2;1.177;1;35;2
29704236;SYNTH_PART_29704236;78.0;78.0;78.0;0.648;1;1;0
46462572;SYNTH_PART_46462572;1072.0;352.6;128.0;11.941;1;1;3
26999963;SYNTH_PART_26999963;727.9;524.1;177.6;7.32;1;1;0
37438962;SYNTH_PART_37438962;296.3;296.3;74.1;3.649;1;25;0
60074648;SYNTH_PART_60074648;136.9;136.9;73.4;1.842;1;2;22
45715785;SYNTH_PART_45715785;1119.0;279.7;279.7;16.131;1;22;6
63137586;SYNTH_PART_63137586;934.2;573.9;134.8;5.778;1;3;6
18106210;SYNTH_PART_18106210;144.2;144.2;114.9;2.277;1;8;0
27452890;SYNTH_PART_27452890;658.5;287.0;83.8;11.373;7;19;4
95384088;SYNTH_PART_95384088;139.7;139.7;112.1;0.585;1;1;16
50401355;SYNTH_PART_50401355;124.6;105.3;41.6;0.745;1;10;0
30388268;SYNTH_PART_30388268;205.7;156.8;91.0;1.251;1;8;42
97199784;SYNTH_PART_97199784;441.7;110.4;110.4;7.349;1;1;2
14054801;SYNTH_PART_14054801;262.2;144.0;45.5;1.788;1;1;0
27907610;SYNTH_PART_27907610;305.6;245.7;149.7;5.458;1;25;4
68175500;SYNTH_PART_68175500;132.9;118.1;46.2;0.99;1;3;1
35616542;SYNTH_PART_35616542;323.6;205.4;114.1;4.982;1;7;0
61557366;SYNTH_PART_61557366;197.5;197.1;92.2;0.582;2;7;1
29870032;SYNTH_PART_29870032;147.0;80.8;80.8;1.298;1;1;0
21642290;SYNTH_PART_21642290;134.6;134.6;96.6;0.816;1;1;0
87962609;SYNTH_PART_87962609;118.1;95.1;62.2;0.953;1;3;19
93936306;SYNTH_PART_93936306;125.4;125.4;55.6;1.193;1;90;1
60781149;SYNTH_PART_60781149;960.1;240.0;120.0;7.089;1;4;3
16125469;SYNTH_PART_16125469;322.2;189.0;45.9;0.82;1;1;0
48414011;SYNTH_PART_48414011;89.8;89.8;89.8;0.698;1;5;8
75123481;SYNTH_PART_75123481;322.1;174.2;40.8;1.74;1;4;1
50910626;SYNTH_PART_50910626;133.4;133.4;43.2;1.048;1;13;31
91372994;SYNTH_PART_91372994;129.0;129.0;91.6;1.665;2;77;1
84186191;SYNTH_PART_84186191;85.3;85.3;59.2;0.589;1;1;19
72758854;SYNTH_PART_72758854;78.2;78.2;41.3;0.345;1;16;1
44078186;SYNTH_PART_44078186;171.2;97.2;80.9;1.241;7;13;3
92850515;SYNTH_PART_92850515;371.8;335.5;186.4;8.012;1;19;8
68387152;SYNTH_PART_68387152;141.8;95.6;95.6;1.769;1;2;150
49355308;SYNTH_PART_49355308;230.4;87.5;65.8;0.995;1;2;0
48742329;SYNTH_PART_48742329;156.0;118.4;99.7;1.923;1;43;1
86509651;SYNTH_PART_86509651;374.1;373.9;122.4;3.398;1;1;64
80971458;SYNTH_PART_80971458;149.6;96.6;96.6;1.752;1;8;2
25617371;SYNTH_PART_25617371;236.8;156.7;106.6;1.753;4;2;3
51835124;SYNTH_PART_51835124;349.6;330.5;115.4;1.2;1;1;3
98204195;SYNTH_PART_98204195;197.7;60.2;60.2;0.977;2;3;0
72728368;SYNTH_PART_72728368;700.2;409.7;81.9;9.568;1;1;0
54112153;SYNTH_PART_54112153;245.2;151.0;111.5;0.328;1;2;1
74011947;SYNTH_PART_74011947;278.2;278.2;96.7;8.301;4;5;58
67713596;SYNTH_PART_67713596;371.2;322.8;119.2;5.492;1;12;10
47302653;SYNTH_PART_47302653;100.7;61.1;61.1;0.512;1;19;0
76097720;SYNTH_PART_76097720;444.6;111.1;111.1;2.11;1;1;4
34252733;SYNTH_PART_34252733;105.9;105.9;52.6;0.415;1;3;18
38537363;SYNTH_PART_38537363;71.9;71.9;71.9;0.506;1;1;0
77985272;SYNTH_PART_77985272;451.5;263.1;181.9;7.643;1;14;7
21509103;SYNTH_PART_21509103;191.1;114.2;107.8;2.109;1;19;3
48490500;SYNTH_PART_48490500;310.3;279.3;184.8;1.408;2;13;2
12867398;SYNTH_PART_12867398;402.3;221.8;44.7;4.521;1;64;13
88465607;SYNTH_PART_88465607;414.0;201.1;122.5;4.439;1;1;3
89383275;SYNTH_PART_89383275;213.2;148.3;97.9;2.196;27;28;0
76311533;SYNTH_PART_76311533;379.5;349.3;81.1;4.73;1;1;2
79066107;SYNTH_PART_79066107;139.4;139.4;39.0;1.034;1;1;0
73812162;SYNTH_PART_73812162;200.2;72.0;58.0;1.142;1;1;6
25222746;SYNTH_PART_25222746;113.1;113.1;57.1;0.998;1;16;5
45004758;SYNTH_PART_45004758;260.6;162.6;113.6;2.445;1;85;1
17115291;SYNTH_PART_17115291;601.8;543.9;112.1;11.285;1;3;1
71821829;SYNTH_PART_71821829;124.5;80.6;77.2;1.058;1;1;0
39700602;SYNTH_PART_39700602;109.6;109.6;89.5;0.66;1;7;5
82878758;SYNTH_PART_82878758;177.9;77.2;49.1;0.893;1;1;1
68778602;SYNTH_PART_68778602;469.6;263.6;154.5;1.24;4;1;1
38315135;SYNTH_PART_38315135;225.3;195.8;83.9;2.463;3;1;36
59246906;SYNTH_PART_59246906;407.5;302.1;176.6;8.477;1;9;8
12734412;SYNTH_PART_12734412;125.4;125.4;36.3;0.778;1;1;3
40875445;SYNTH_PART_40875445;235.8;157.6;102.2;1.995;3;5;3
30401879;SYNTH_PART_30401879;211.2;72.1;38.9;0.809;1;5;2
86157983;SYNTH_PART_86157983;80.0;80.0;80.0;0.522;1;4;1
77054974;SYNTH_PART_77054974;119.0;119.0;38.9;0.751;1;13;1
90624172;SYNTH_PART_90624172;40.3;40.3;40.3;0.089;1;1;1
63072797;SYNTH_PART_63072797;395.6;353.9;158.3;8.108;1;1;59
72080430;SYNTH_PART_72080430;74.2;74.2;74.2;0.557;1;1;5
99949834;SYNTH_PART_99949834;432.2;159.8;125.5;2.669;1;8;2
65676741;SYNTH_PART_65676741;456.3;256.6;192.9;3.174;4;5;2
99547265;SYNTH_PART_99547265;160.3;72.0;69.1;1.088;1;3;2
80706235;SYNTH_PART_80706235;230.7;194.0;63.3;1.982;1;4;0
37589310;SYNTH_PART_37589310;128.2;128.2;35.5;0.795;1;2;10
53715542;SYNTH_PART_53715542;77.2;77.2;53.5;0.436;1;1;0
90509707;SYNTH_PART_90509707;383.0;321.5;64.3;5.505;1;2;0
99053699;SYNTH_PART_99053699;229.7;167.6;107.0;0.471;1;1;1
20787461;SYNTH_PART_20787461;450.8;309.3;113.3;2.157;1;71;1
56504345;SYNTH_PART_56504345;488.7;168.8;142.6;8.081;1;1;1
13332605;SYNTH_PART_13332605;486.1;121.5;50.9;4.099;1;1;4
81650688;SYNTH_PART_81650688;56.4;56.4;56.4;0.245;1;1;10
58646657;SYNTH_PART_58646657;181.2;81.9;81.9;1.658;1;1;9
96353737;SYNTH_PART_96353737;270.4;270.4;196.0;6.032;1;3;1
32334896;SYNTH_PART_32334896;240.7;113.5;102.6;0.493;1;77;2
81895092;SYNTH_PART_81895092;219.5;153.4;77.9;0.674;1;2;40
44870648;SYNTH_PART_44870648;234.7;71.6;71.6;0.093;1;4;40
53071118;SYNTH_PART_53071118;66.8;66.8;48.0;0.292;1;3;1
83453991;SYNTH_PART_83453991;257.0;191.9;46.5;2.337;1;15;2
75462016;SYNTH_PART_75462016;855.5;608.7;128.3;12.873;10;32;0
69569456;SYNTH_PART_69569456;100.0;83.8;33.9;0.388;5;16;1
73415086;SYNTH_PART_73415086;195.4;179.6;84.2;0.389;1;27;22
42291609;SYNTH_PART_42291609;568.4;234.3;62.8;8.223;2;3;1
84707969;SYNTH_PART_84707969;202.9;77.0;77.0;0.985;1;2;3
27836970;SYNTH_PART_27836970;342.3;227.5;201.4;1.3;2;14;0
81979725;SYNTH_PART_81979725;364.5;364.5;130.9;4.959;1;1;3
59109060;SYNTH_PART_59109060;52.4;52.4;52.4;0.196;1;7;0
36065878;SYNTH_PART_36065878;93.4;93.4;93.4;1.113;1;4;32
36588547;SYNTH_PART_36588547;286.0;286.0;139.6;1.55;5;13;82
79595985;SYNTH_PART_79595985;195.7;113.2;110.8;0.306;1;1;3
20565878;SYNTH_PART_20565878;550.1;215.8;163.0;7.123;8;3;1
81988748;SYNTH_PART_81988748;52.7;52.7;52.7;0.199;2;2;7
21143350;SYNTH_PART_21143350;275.5;124.6;124.6;3.786;8;5;24
46551101;SYNTH_PART_46551101;108.1;108.1;73.9;1.007;1;7;4
92370361;SYNTH_PART_92370361;457.6;114.4;87.9;5.172;1;2;7
14641463;SYNTH_PART_14641463;742.4;482.0;236.4;5.483;1;1;2
71087565;SYNTH_PART_71087565;183.5;128.6;36.6;1.179;1;13;1
47031148;SYNTH_PART_47031148;732.9;568.9;192.0;5.19;2;1;14
80341450;SYNTH_PART_80341450;309.4;170.8;170.8;3.042;1;26;2
18936438;SYNTH_PART_18936438;167.8;165.3;46.1;0.415;1;1;24
12861334;SYNTH_PART_12861334;483.6;322.8;152.4;3.94;1;2;1
80843434;SYNTH_PART_80843434;380.1;138.5;138.5;8.057;1;1;17
69474789;SYNTH_PART_69474789;648.5;550.1;209.8;9.502;5;6;1
20194751;SYNTH_PART_20194751;118.3;96.2;55.6;0.863;1;3;12
70792359;SYNTH_PART_70792359;152.0;111.4;85.7;1.109;1;1;0
32401225;SYNTH_PART_32401225;190.5;84.3;84.3;1.612;1;2;0
66146818;SYNTH_PART_66146818;741.4;470.0;94.0;7.993;1;38;10
11338742;SYNTH_PART_11338742;236.3;64.4;64.4;0.875;1;22;1
81877495;SYNTH_PART_81877495;774.8;432.6;263.3;15.631;1;116;2
33597937;SYNTH_PART_33597937;153.3;74.7;74.7;1.168;3;61;1
10716557;SYNTH_PART_10716557;44.2;44.2;44.2;0.118;76;2;37
75336730;SYNTH_PART_75336730;248.6;105.1;76.1;0.426;1;10;6
47435332;SYNTH_PART_47435332;79.4;79.4;49.2;0.423;1;2;2
37591720;SYNTH_PART_37591720;137.5;64.3;63.4;0.765;1;6;2
60316326;SYNTH_PART_60316326;62.6;60.7;60.7;0.315;1;1;6
22084836;SYNTH_PART_22084836;291.6;220.3;120.2;8.532;1;4;8
45859202;SYNTH_PART_45859202;100.9;100.9;93.9;1.117;1;4;0
